filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2025-02-28,2025-02-27,Hourigan Timothy A.,EVP - Human Resources,A,576.0,0.0,,77416.8594,0000354950-25-000047
2025-02-28,2025-02-27,Hourigan Timothy A.,EVP - Human Resources,F,246.0,390.27,96006.42,77170.8594,0000354950-25-000047
2025-02-28,2025-02-27,Deaton John A.,EVP - Supply Chain & Prod. Dev,A,541.0,0.0,,12464.7009,0000354950-25-000046
2025-02-28,2025-02-27,Deaton John A.,EVP - Supply Chain & Prod. Dev,F,237.0,390.27,92493.98999999999,12227.7009,0000354950-25-000046
2025-02-28,2025-02-27,Campbell Ann Marie,Senior EVP,A,849.0,0.0,,68209.6581,0000354950-25-000045
2025-02-28,2025-02-27,Campbell Ann Marie,Senior EVP,F,362.0,390.27,141277.74,67847.6581,0000354950-25-000045
2025-02-28,2025-02-27,Broggi Jordan,EVP-Cust. Svc. & Pres.-Online,A,175.0,0.0,,3428.9595,0000354950-25-000044
2025-02-28,2025-02-27,Broggi Jordan,EVP-Cust. Svc. & Pres.-Online,F,84.0,390.27,32782.68,3344.9595,0000354950-25-000044
2025-02-28,2025-02-27,Bastek William D,"EVP, Merchandising",A,211.0,0.0,,21460.2932,0000354950-25-000043
2025-02-28,2025-02-27,Bastek William D,"EVP, Merchandising",F,91.0,390.27,35514.57,21369.2932,0000354950-25-000043
2025-02-28,2025-02-27,Decker Edward P.,"Chair, President and CEO",A,2434.0,0.0,,115416.8763,0000354950-25-000042
2025-02-28,2025-02-27,Decker Edward P.,"Chair, President and CEO",F,1980.0,390.27,772734.6,113436.8763,0000354950-25-000042
2025-03-17,2025-03-13,Decker Edward P.,"Chair, President and CEO",F,1790.0,347.25,621577.5,113626.8763,0000354950-25-000079
2025-03-17,2025-03-13,Decker Edward P.,"Chair, President and CEO",F,1119.0,347.25,388572.75,112507.8763,0000354950-25-000079
2025-03-18,2025-03-14,BRENNEMAN GREGORY D,董事,P,1442.0,346.66,499883.72000000003,1442.0,0000354950-25-000082
2025-03-18,2025-03-14,BRENNEMAN GREGORY D,董事,P,1442.0,346.66,499883.72000000003,1442.0,0000354950-25-000082
2025-03-25,2025-03-22,Bastek William D,"EVP, Merchandising",F,169.0,351.15,59344.35,21291.2932,0000354950-25-000088
2025-03-25,2025-03-23,Rowe Michael F.,"EVP, Pro",F,258.0,351.15,90596.7,1865.1892,0000354950-25-000089
2025-03-25,2025-03-23,Rowe Michael F.,"EVP, Pro",F,19.0,351.15,6671.849999999999,1846.1892,0000354950-25-000089
2025-03-27,2025-03-25,Siddiqui Fahim,EVP and CIO,F,166.0,360.99,59924.340000000004,7851.0,0000354950-25-000114
2025-03-27,2025-03-25,Scardino Kimberly R,"SVP-Finance, CAO & Controller",F,172.0,360.99,62090.28,6919.0,0000354950-25-000113
2025-03-27,2025-03-25,Padilla Hector A,EVP - US Sales and Operations,F,231.0,360.99,83388.69,13267.3535,0000354950-25-000110
2025-03-27,2025-03-25,McPhail Richard V,EVP & CFO,F,739.0,360.99,266771.61,41902.6065,0000354950-25-000109
2025-03-27,2025-03-25,Deaton John A.,EVP - Supply Chain & Prod. Dev,F,250.0,360.99,90247.5,12214.7009,0000354950-25-000107
