filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2026-08-10,2026-08-07,Hou Yung-Chin,SVP and Deputy Co-COO,P,63.0,73.31,4618.53,7460.0,0001046179-26-000491
2026-08-10,2026-08-07,Chuang Juiping,VP,P,49.0,73.31,3592.19,4242.0,0001046179-26-000490
2026-08-10,2026-08-07,Fang Shu-Hua,SVP and GC,P,57.0,73.31,4178.67,6652.0,0001046179-26-000489
2026-08-10,2026-08-07,Chang Tzonz-Sheng,SVP,P,54.0,73.31,3958.74,5428.0,0001046179-26-000483
2026-08-10,2026-08-07,Chen Chih-Ho,Controller,P,33.0,73.31,2419.23,170.0,0001046179-26-000482
2026-08-10,2026-08-07,Chen Pei-Hung,VP,P,46.0,73.31,3372.26,1349.0,0001046179-26-000481
2026-08-10,2026-08-07,Cao Min,VP,P,55.0,73.31,4032.05,6717.0,0001046179-26-000480
2026-08-10,2026-08-07,Chin Yung-Pei,EVP and Co-COO,P,72.0,73.31,5278.32,8435.0,0001046179-26-000479
2026-08-20,2026-08-18,Yuan Lipen,VP,P,350.0,73.58,25753.0,2000.0,0001046179-26-000543
2026-09-02,2026-09-01,Yeap Choh Fei,SVP,A,12881.0,0.0,,226256.0,0001046179-26-000594
2026-09-02,2026-09-01,Yoo Chue-San,VP,A,8175.0,0.0,,1805789.0,0001046179-26-000593
2026-09-02,2026-09-01,Wu Shien-Yang,SVP,A,12881.0,0.0,,643109.0,0001046179-26-000592
2026-09-02,2026-09-01,Zhang Kevin Xiaoqiang,SVP and Deputy Co-COO,A,20313.0,0.0,,349976.0,0001046179-26-000591
2026-09-02,2026-09-01,Wei Che-Chia,Chairman and CEO,A,204375.0,0.0,,7656724.0,0001046179-26-000590
2026-09-02,2026-09-01,Mii Yuh-Jier,EVP and Co-COO,A,32204.0,0.0,,1286261.0,0001046179-26-000589
2026-09-02,2026-09-01,Wang Ying-Lang,SVP,A,12881.0,0.0,,375273.0,0001046179-26-000588
2026-09-02,2026-09-01,Lu Lee-Chung,VP,A,8175.0,0.0,,284891.0,0001046179-26-000587
2026-09-02,2026-09-01,Lin Chris Horng-Dar,VP and CIO,A,8175.0,0.0,,136359.0,0001046179-26-000586
2026-09-02,2026-09-01,Lee Chun-Hsien,SVP,A,12881.0,0.0,,518913.0,0001046179-26-000585
2026-09-02,2026-09-01,Hsu Kuo-Chin,VP,A,8175.0,0.0,,187099.0,0001046179-26-000584
2026-09-02,2026-09-01,Huang Jen-Chau,SVP and CFO,A,20313.0,0.0,,1831856.0,0001046179-26-000583
2026-09-02,2026-09-01,Jang Syun-Ming,VP,A,8175.0,0.0,,452054.0,0001046179-26-000582
2026-09-02,2026-09-01,He Jun,VP,A,8175.0,0.0,,128294.0,0001046179-26-000581
2026-09-02,2026-09-01,Hou Yung-Chin,SVP and Deputy Co-COO,A,20313.0,0.0,,682716.0,0001046179-26-000580
2026-09-02,2026-09-01,Chuang Tzu-Sou,VP,A,8175.0,0.0,,1503340.0,0001046179-26-000579
2026-09-02,2026-09-01,Chin Yung-Pei,EVP and Co-COO,A,32204.0,0.0,,5204139.0,0001046179-26-000578
2026-09-02,2026-09-01,Chang Tzonz-Sheng,SVP,A,12881.0,0.0,,157519.0,0001046179-26-000577
2026-09-02,2026-09-01,Fang Shu-Hua,SVP and GC,A,20313.0,0.0,,878705.0,0001046179-26-000576
2026-09-02,2026-09-01,Cao Min,VP,A,12881.0,0.0,,520760.0,0001046179-26-000575
2026-09-02,2026-09-01,Chuang Juiping,VP,A,8175.0,0.0,,247913.0,0001046179-26-000574
