date,GC_OI,GC_PROD_L,GC_PROD_S,GC_SWAP_L,GC_SWAP_S,GC_MM_L,GC_MM_S,SI_OI,SI_PROD_L,SI_PROD_S,SI_SWAP_L,SI_SWAP_S,SI_MM_L,SI_MM_S,HG_OI,HG_PROD_L,HG_PROD_S,HG_SWAP_L,HG_SWAP_S,HG_MM_L,HG_MM_S,CL_OI,CL_PROD_L,CL_PROD_S,CL_SWAP_L,CL_SWAP_S,CL_MM_L,CL_MM_S,NG_OI,NG_PROD_L,NG_PROD_S,NG_SWAP_L,NG_SWAP_S,NG_MM_L,NG_MM_S,ES_OI,ES_DEALER_L,ES_DEALER_S,ES_ASSET_L,ES_ASSET_S,ES_HEDGE_L,ES_HEDGE_S,NQ_OI,NQ_DEALER_L,NQ_DEALER_S,NQ_ASSET_L,NQ_ASSET_S,NQ_HEDGE_L,NQ_HEDGE_S,RTY_OI,RTY_DEALER_L,RTY_DEALER_S,RTY_ASSET_L,RTY_ASSET_S,RTY_HEDGE_L,RTY_HEDGE_S,ZQ_OI,ZQ_DEALER_L,ZQ_DEALER_S,ZQ_ASSET_L,ZQ_ASSET_S,ZQ_HEDGE_L,ZQ_HEDGE_S,VX_OI,VX_DEALER_L,VX_DEALER_S,VX_ASSET_L,VX_ASSET_S,VX_HEDGE_L,VX_HEDGE_S,ZF_OI,ZF_DEALER_L,ZF_DEALER_S,ZF_ASSET_L,ZF_ASSET_S,ZF_HEDGE_L,ZF_HEDGE_S,ZN_OI,ZN_DEALER_L,ZN_DEALER_S,ZN_ASSET_L,ZN_ASSET_S,ZN_HEDGE_L,ZN_HEDGE_S,ZB_OI,ZB_DEALER_L,ZB_DEALER_S,ZB_ASSET_L,ZB_ASSET_S,ZB_HEDGE_L,ZB_HEDGE_S,EUR_OI,EUR_DEALER_L,EUR_DEALER_S,EUR_ASSET_L,EUR_ASSET_S,EUR_HEDGE_L,EUR_HEDGE_S,JPY_OI,JPY_DEALER_L,JPY_DEALER_S,JPY_ASSET_L,JPY_ASSET_S,JPY_HEDGE_L,JPY_HEDGE_S,BTC_OI,BTC_DEALER_L,BTC_DEALER_S,BTC_ASSET_L,BTC_ASSET_S,BTC_HEDGE_L,BTC_HEDGE_S,DXY_OI,DXY_DEALER_L,DXY_DEALER_S,DXY_ASSET_L,DXY_ASSET_S,DXY_HEDGE_L,DXY_HEDGE_S
2026-06-09,332709,10833,30133,28443,210179,126280,20417,103440,3740,20399,19795,43504,16336,5933,274331,25265,134525,53256,27931,87096,17892,2006635,691074,325132,90583,627251,213483,118758,390323,29543,14804,22282,288742,0,7128,2203164.0,167839.0,851164.0,1205065.0,220979.0,168247.0,619833.0,305568.0,56113.0,103454.0,114627.0,31260.0,68287.0,102593.0,397144.0,124143.0,38181.0,142337.0,158652.0,55435.0,129889.0,1799526.0,443426.0,368031.0,9946.0,98880.0,275390.0,283831.0,410407.0,98659.0,39646.0,57458.0,83852.0,67684.0,102974.0,6184688.0,105066.0,809967.0,3929915.0,999891.0,418131.0,2648487.0,5251295.0,143614.0,606092.0,3306645.0,893760.0,349939.0,2329450.0,1881987.0,19922.0,301552.0,1126823.0,648254.0,173693.0,455626.0,871507.0,67752.0,367097.0,462310.0,180754.0,91856.0,109244.0,505075.0,154259.0,30713.0,73711.0,151787.0,91168.0,191012.0,19776.0,5679.0,1990.0,5330.0,2442.0,6153.0,12148.0,50285.0,4005.0,10962.0,20419.0,3818.0,15886.0,29542.0
2026-06-16,339330,12191,29238,29455,219971,128043,14322,107721,3662,20274,20241,45947,18739,5854,270752,29137,131401,51971,34115,84705,15697,2007709,690060,311344,88023,632078,220173,123945,392009,31623,14804,21916,289107,0,7128,2579920.0,181571.0,806740.0,1199855.0,215846.0,157203.0,672723.0,344441.0,65939.0,109912.0,107695.0,37372.0,66996.0,95150.0,492996.0,116923.0,48540.0,162921.0,148113.0,38733.0,123303.0,2095395.0,403674.0,390862.0,16439.0,81607.0,365526.0,342934.0,408302.0,88443.0,44611.0,43380.0,73687.0,86619.0,99914.0,6207723.0,97963.0,811726.0,3919825.0,1043803.0,480519.0,2695129.0,5324590.0,170280.0,610039.0,3345129.0,860128.0,298774.0,2381010.0,1944182.0,27394.0,357916.0,1156609.0,609578.0,181473.0,491786.0,894671.0,32449.0,331417.0,460022.0,189678.0,94228.0,103154.0,520825.0,138219.0,8369.0,72145.0,153796.0,93889.0,190661.0,21125.0,6026.0,2016.0,5433.0,2926.0,6077.0,12684.0,49411.0,4077.0,24969.0,20135.0,1784.0,16240.0,18110.0
2026-06-23,352167,15839,25175,27738,223806,131102,15707,108944,4627,18349,18345,44863,17559,5818,268800,30602,128188,53359,36251,82442,15895,1911877,661908,283032,84221,615703,209683,126811,393187,31623,14804,18630,288112,0,7128,1980254.0,112578.0,868478.0,1171421.0,178692.0,185058.0,558526.0,265083.0,69190.0,87997.0,98769.0,35861.0,42052.0,93114.0,386817.0,103156.0,52003.0,153910.0,148545.0,64355.0,120783.0,2187080.0,466359.0,363374.0,39752.0,119223.0,395582.0,455375.0,353236.0,81181.0,35494.0,45448.0,70067.0,71314.0,90177.0,6212973.0,94504.0,885358.0,3967450.0,1058081.0,485938.0,2651511.0,5271748.0,143827.0,631637.0,3328616.0,934529.0,328812.0,2267559.0,1975001.0,27459.0,365098.0,1209593.0,609769.0,157784.0,508730.0,785477.0,36965.0,312295.0,462293.0,207563.0,108150.0,123560.0,431030.0,132757.0,14367.0,72898.0,151262.0,90764.0,187856.0,20554.0,6075.0,2044.0,5202.0,2617.0,4925.0,11055.0,54908.0,4095.0,24692.0,21027.0,2317.0,17440.0,22792.0
2026-06-30,369541,15161,32207,25821,229845,134577,14486,108964,5108,17379,20375,49429,19349,5567,254335,29962,119300,54327,38083,75881,16178,1914443,674653,303426,86565,597940,203601,122319,387098,29848,13904,17225,285745,0,6740,1967167.0,127585.0,878976.0,1148729.0,172540.0,150556.0,511025.0,278558.0,77804.0,80900.0,102755.0,35445.0,36796.0,105413.0,399628.0,115189.0,43090.0,153560.0,145729.0,62555.0,146913.0,2430120.0,513641.0,416559.0,64444.0,46900.0,410666.0,566601.0,354497.0,74221.0,37072.0,40440.0,73098.0,73565.0,75582.0,6267012.0,94919.0,926993.0,3956443.0,1025573.0,545213.0,2691503.0,5248455.0,190346.0,619867.0,3218515.0,840365.0,354091.0,2323942.0,1923876.0,21945.0,320667.0,1115022.0,588136.0,176947.0,518869.0,790076.0,39903.0,293368.0,470602.0,215444.0,102267.0,134911.0,438825.0,142623.0,13205.0,71903.0,140596.0,87437.0,202837.0,18336.0,6260.0,1735.0,4754.0,2754.0,5408.0,10721.0,54306.0,4520.0,25890.0,22171.0,2110.0,15604.0,21184.0
2026-07-07,371776,14282,35268,25445,226741,134941,18780,104859,5069,18425,19922,49661,19294,6093,250948,26791,117774,53718,35905,74757,15973,1905761,699183,308890,89093,584008,193113,129072,389405,29848,13904,17508,287124,0,6740,1969636.0,136033.0,867118.0,1159847.0,189255.0,134932.0,496807.0,285086.0,65313.0,95557.0,111434.0,32464.0,49681.0,104694.0,406632.0,116081.0,45985.0,155492.0,155858.0,61732.0,133994.0,2325148.0,543918.0,392555.0,99638.0,52797.0,400383.0,673553.0,372859.0,75152.0,38373.0,42096.0,80934.0,85768.0,80656.0,6215683.0,95198.0,943499.0,3947315.0,979093.0,434606.0,2609468.0,5315630.0,174075.0,651501.0,3266738.0,840756.0,417214.0,2421237.0,1880170.0,30621.0,311432.0,1094267.0,563965.0,148484.0,513967.0,794833.0,43012.0,289135.0,478070.0,224152.0,87460.0,132921.0,398103.0,108938.0,21659.0,74113.0,122766.0,84990.0,175073.0,18832.0,6718.0,1939.0,4790.0,2405.0,4406.0,11123.0,53384.0,4258.0,28046.0,22461.0,1037.0,14930.0,19384.0
2026-07-14,383689,15840,34989,25177,220816,136905,16126,105023,5548,18256,20028,49917,17554,6053,259873,25716,112100,53041,40273,77338,17153,1875496,700107,300809,92414,576800,181161,119187,392156,32024,14096,18320,288262,0,6740,1941500.0,142914.0,849691.0,1144294.0,203822.0,135454.0,500456.0,284971.0,74318.0,85345.0,106744.0,32681.0,47577.0,111740.0,405743.0,123858.0,47978.0,160337.0,152783.0,46377.0,134489.0,2276254.0,536440.0,327117.0,103365.0,61404.0,376758.0,710137.0,389088.0,75704.0,41369.0,44022.0,87351.0,100776.0,90587.0,6180967.0,120971.0,894390.0,3912006.0,1017088.0,387093.0,2543843.0,5284601.0,152779.0,645814.0,3278991.0,766560.0,387963.0,2467616.0,1843192.0,28386.0,294539.0,1076738.0,536705.0,144821.0,510509.0,799495.0,45006.0,277174.0,466709.0,219393.0,89976.0,143667.0,396514.0,112781.0,20607.0,74624.0,128441.0,80938.0,171399.0,19385.0,6754.0,2138.0,4779.0,1964.0,4015.0,11506.0,53293.0,4538.0,28155.0,24260.0,2221.0,13066.0,17932.0
2026-07-21,383368,15561,34882,24959,218837,141487,16656,106410,5623,18667,21353,48762,18204,6922,270048,23527,114735,51514,42418,88235,16720,1864487,673702,290352,94804,586755,187469,123490,399000,32024,14096,21584,293836,0,6740,1939493.0,148984.0,881849.0,1143723.0,214564.0,146834.0,469699.0,286903.0,71268.0,76968.0,104664.0,32039.0,46344.0,121034.0,411524.0,120936.0,48830.0,158360.0,159250.0,55341.0,128809.0,2406137.0,553494.0,337486.0,76560.0,68042.0,452121.0,766379.0,396485.0,80571.0,43931.0,45770.0,87309.0,96868.0,93770.0,6153513.0,130770.0,877797.0,3887254.0,1037129.0,376886.0,2508314.0,5272703.0,141393.0,657981.0,3270327.0,733141.0,382342.0,2447147.0,1842498.0,26227.0,275965.0,1088094.0,529558.0,140951.0,532337.0,800061.0,51686.0,259905.0,458394.0,229467.0,91110.0,147781.0,423796.0,147939.0,14240.0,72045.0,151951.0,81033.0,177218.0,20527.0,6904.0,2281.0,4684.0,1957.0,4042.0,11991.0,53953.0,4260.0,28759.0,21531.0,1680.0,16361.0,18299.0
2026-07-28,384603,15367,35916,23661,215421,135093,15298,106719,5958,18987,21705,47485,17939,8757,274552,25941,111220,53154,44036,82988,17980,1859795,648607,296817,100460,611072,193959,101016,401535,32024,14096,21584,296771,0,6740,1984408.0,166101.0,923295.0,1159241.0,214471.0,155964.0,453440.0,294781.0,54481.0,82062.0,106927.0,30168.0,61233.0,119531.0,417083.0,126231.0,51717.0,158482.0,157530.0,57742.0,132362.0,2688322.0,539899.0,337612.0,167336.0,214368.0,502422.0,766385.0,343094.0,75824.0,29442.0,48684.0,79998.0,79888.0,92177.0,6193040.0,102740.0,918539.0,3903361.0,1007112.0,426056.0,2534694.0,5313478.0,183996.0,643598.0,3349615.0,737651.0,309480.0,2465219.0,1859732.0,25361.0,295083.0,1091121.0,522853.0,135950.0,525472.0,819806.0,76674.0,252190.0,449191.0,239865.0,92672.0,157870.0,432366.0,155239.0,15902.0,70643.0,153700.0,76752.0,178742.0,20019.0,6525.0,2445.0,4798.0,2499.0,3295.0,10168.0,58251.0,5347.0,32488.0,22964.0,1352.0,17528.0,19129.0
2026-08-04,371551,15738,34594,20753,228388,139809,9043,111999,6151,19231,22102,49444,20465,8491,289395,21854,114698,53980,47305,93173,17415,1886816,642779,307859,107593,596288,189518,102560,390344,30125,13196,21778,292374,0,6352,2116079.0,236175.0,953001.0,1162320.0,225287.0,206039.0,536038.0,303624.0,71439.0,62690.0,99819.0,35460.0,57097.0,135430.0,417259.0,131697.0,51784.0,154623.0,148425.0,51445.0,136590.0,2353124.0,497026.0,416464.0,34645.0,139221.0,554849.0,597286.0,369655.0,72193.0,39097.0,44514.0,78214.0,94849.0,91076.0,6380428.0,101813.0,918984.0,4053128.0,1089874.0,355222.0,2566661.0,5265447.0,178495.0,586949.0,3318443.0,723764.0,270266.0,2501936.0,1869874.0,22686.0,265910.0,1083237.0,531631.0,140141.0,516367.0,799909.0,51250.0,255728.0,445903.0,226641.0,95389.0,147594.0,419393.0,112779.0,81356.0,72815.0,115237.0,75758.0,136583.0,20143.0,6099.0,3130.0,4764.0,2222.0,4243.0,11483.0,52154.0,5756.0,32826.0,20071.0,1976.0,16271.0,12422.0
2026-08-11,400309,15716,43651,19092,243797,148634,10972,115127,5452,21398,22533,50561,19956,8798,297047,30850,128367,52614,46343,93911,14884,1892429,658494,319297,109308,578142,190554,110638,392936,30125,13926,22509,294986,0,6352,2119506.0,216163.0,995795.0,1154700.0,206219.0,205744.0,486190.0,282662.0,65405.0,62508.0,104250.0,42585.0,34549.0,123674.0,419222.0,138550.0,47856.0,153494.0,143364.0,48415.0,143573.0,2387555.0,467254.0,423274.0,33011.0,130085.0,534620.0,552071.0,382010.0,79670.0,39502.0,49073.0,76177.0,83434.0,95561.0,6442950.0,116505.0,935529.0,3947514.0,1063537.0,410975.0,2558719.0,5458890.0,162930.0,637196.0,3290600.0,736189.0,341893.0,2505607.0,1862944.0,23520.0,266816.0,1061726.0,512076.0,148363.0,513187.0,801884.0,53721.0,259757.0,450831.0,225442.0,86753.0,147353.0,391874.0,102902.0,79645.0,72247.0,98498.0,74973.0,128043.0,21185.0,6041.0,2962.0,4741.0,2507.0,4997.0,12049.0,49541.0,5724.0,33016.0,18450.0,1923.0,15398.0,9626.0
2026-08-18,406260,16883,46644,18704,247361,154595,12947,120117,5735,21822,22520,51225,19533,7838,281563,28940,125214,52125,45991,92097,13449,1888960,653948,338431,107452,576056,195538,108059,397858,31361,19333,22143,292154,0,6352,2072358.0,219986.0,1004401.0,1165359.0,204793.0,166291.0,447693.0,297931.0,62420.0,97462.0,105786.0,37454.0,45490.0,107261.0,424956.0,137077.0,50946.0,157511.0,143157.0,49530.0,149316.0,2557960.0,518881.0,446480.0,38307.0,132563.0,597573.0,657658.0,417768.0,87632.0,42954.0,53725.0,80887.0,95147.0,114240.0,6604060.0,129849.0,958902.0,3953079.0,1025965.0,379397.0,2549211.0,5596739.0,190379.0,679773.0,3353552.0,768057.0,352319.0,2581332.0,1894436.0,21756.0,308058.0,1083456.0,485989.0,125133.0,486516.0,804940.0,53199.0,277471.0,451575.0,214149.0,90140.0,147856.0,380811.0,102005.0,58035.0,71829.0,97572.0,67776.0,135747.0,21760.0,5989.0,3018.0,4531.0,1799.0,4488.0,11927.0,47928.0,5893.0,33150.0,16792.0,1794.0,15198.0,7086.0
